gacha_element_id,gacha_pattern,draw_time,language,campaign_image
513,10,22,ja,tit_10ren.png
513,10,23,ja,tit_10ren.png
513,10,24,ja,tit_10ren.png
513,10,25,ja,tips_513.png
513,10,26,ja,161015_avi_pick_tips01.png
513,10,27,ja,tit_10ren.png
513,10,28,ja,tit_10ren.png
513,10,29,ja,tit_10ren.png
513,10,30,ja,tips_513.png
513,10,31,ja,161015_avi_pick_tips01.png
513,10,32,ja,tit_10ren.png
513,10,33,ja,tit_10ren.png
513,10,34,ja,tit_10ren.png
513,10,35,ja,tips_513.png
513,10,36,ja,161015_avi_pick_tips01.png
513,10,37,ja,tit_10ren.png
513,10,38,ja,tit_10ren.png
513,10,39,ja,tit_10ren.png
513,10,40,ja,tips_513.png
513,10,41,ja,161015_avi_pick_tips01.png
513,10,42,ja,tit_10ren.png
513,10,43,ja,tit_10ren.png
513,10,44,ja,tit_10ren.png
513,10,45,ja,tips_513.png
513,10,46,ja,161015_avi_pick_tips01.png
513,10,47,ja,tit_10ren.png
513,10,48,ja,tit_10ren.png
513,10,49,ja,tit_10ren.png
513,10,50,ja,tips_513.png
514,1,1,ja,tit_single.png
514,1,0,ja,null
514,10,0,ja,tit_10ren.png
515,1,0,ja,tips_r4_over.png
515,10,0,ja,tips_r5_1.png
516,1,0,ja,tips_r4_over.png
516,10,0,ja,tips_r5_1.png
517,1,0,ja,tips_r4_over.png
517,10,0,ja,tips_r5_1.png
518,1,0,ja,null
518,10,0,ja,tit_10ren.png
518,10,1,ja,161015_avi_pick_tips01.png
518,10,2,ja,tit_10ren.png
518,10,3,ja,tit_10ren.png
518,10,4,ja,tit_10ren.png
518,10,5,ja,tips_518.png
518,10,6,ja,161015_avi_pick_tips01.png
518,10,7,ja,tit_10ren.png
518,10,8,ja,tit_10ren.png
518,10,9,ja,tit_10ren.png
518,10,10,ja,tips_518.png
518,10,11,ja,161015_avi_pick_tips01.png
518,10,12,ja,tit_10ren.png
518,10,13,ja,tit_10ren.png
518,10,14,ja,tit_10ren.png
518,10,15,ja,tips_518.png
518,10,16,ja,161015_avi_pick_tips01.png
518,10,17,ja,tit_10ren.png
518,10,18,ja,tit_10ren.png
518,10,19,ja,tit_10ren.png
518,10,20,ja,tips_518.png
518,10,21,ja,161015_avi_pick_tips01.png
518,10,22,ja,tit_10ren.png
518,10,23,ja,tit_10ren.png
518,10,24,ja,tit_10ren.png
518,10,25,ja,tips_518.png
518,10,26,ja,161015_avi_pick_tips01.png
518,10,27,ja,tit_10ren.png
518,10,28,ja,tit_10ren.png
518,10,29,ja,tit_10ren.png
518,10,30,ja,tips_518.png
518,10,31,ja,161015_avi_pick_tips01.png
518,10,32,ja,tit_10ren.png
518,10,33,ja,tit_10ren.png
518,10,34,ja,tit_10ren.png
518,10,35,ja,tips_518.png
518,10,36,ja,161015_avi_pick_tips01.png
518,10,37,ja,tit_10ren.png
518,10,38,ja,tit_10ren.png
518,10,39,ja,tit_10ren.png
518,10,40,ja,tips_518.png
518,10,41,ja,161015_avi_pick_tips01.png
518,10,42,ja,tit_10ren.png
518,10,43,ja,tit_10ren.png
518,10,44,ja,tit_10ren.png
518,10,45,ja,tips_518.png
518,10,46,ja,161015_avi_pick_tips01.png
518,10,47,ja,tit_10ren.png
518,10,48,ja,tit_10ren.png
518,10,49,ja,tit_10ren.png
518,10,50,ja,tips_518.png
519,1,0,ja,null
519,10,0,ja,tips_r5_1.png
519,10,1,ja,161015_avi_pick_tips01.png
520,10,1,ja,tips_520_01.png
520,10,2,ja,tips_520_02.png
520,10,3,ja,tips_520_03.png
520,10,4,ja,tips_520_04.png
520,10,5,ja,tips_520_05.png
520,10,6,ja,tips_520_01.png
520,10,7,ja,tips_520_02.png
520,10,8,ja,tips_520_03.png
520,10,9,ja,tips_520_04.png
520,10,10,ja,tips_520_05.png
520,10,11,ja,tips_520_01.png
520,10,12,ja,tips_520_02.png
520,10,13,ja,tips_520_03.png
520,10,14,ja,tips_520_04.png
520,10,15,ja,tips_520_05.png
520,10,16,ja,tips_520_01.png
520,10,17,ja,tips_520_02.png
520,10,18,ja,tips_520_03.png
520,10,19,ja,tips_520_04.png
520,10,20,ja,tips_520_05.png
520,10,21,ja,tips_520_01.png
520,10,22,ja,tips_520_02.png
520,10,23,ja,tips_520_03.png
520,10,24,ja,tips_520_04.png
520,10,25,ja,tips_520_05.png
520,10,26,ja,tips_520_01.png
520,10,27,ja,tips_520_02.png
520,10,28,ja,tips_520_03.png
520,10,29,ja,tips_520_04.png
520,10,30,ja,tips_520_05.png
520,10,31,ja,tips_520_01.png
520,10,32,ja,tips_520_02.png
520,10,33,ja,tips_520_03.png
520,10,34,ja,tips_520_04.png
520,10,35,ja,tips_520_05.png
520,10,36,ja,tips_520_01.png
520,10,37,ja,tips_520_02.png
520,10,38,ja,tips_520_03.png
520,10,39,ja,tips_520_04.png
520,10,40,ja,tips_520_05.png
520,10,41,ja,tips_520_01.png
520,10,42,ja,tips_520_02.png
520,10,43,ja,tips_520_03.png
520,10,44,ja,tips_520_04.png
520,10,45,ja,tips_520_05.png
520,10,46,ja,tips_520_01.png
520,10,47,ja,tips_520_02.png
520,10,48,ja,tips_520_03.png
520,10,49,ja,tips_520_04.png
520,10,50,ja,tips_520_05.png
520,10,0,ja,tips_520_00.png
521,1,0,ja,null
521,10,1,ja,161015_avi_pick_tips01.png
521,10,0,ja,r4_tips.png
522,1,0,ja,null
522,10,0,ja,tit_10ren.png
522,10,1,ja,161015_avi_pick_tips01.png
522,10,2,ja,tit_10ren.png
522,10,3,ja,tit_10ren.png
522,10,4,ja,tit_10ren.png
522,10,5,ja,tips_522_05.png
522,10,6,ja,161015_avi_pick_tips01.png
522,10,7,ja,tit_10ren.png
522,10,8,ja,tit_10ren.png
522,10,9,ja,tit_10ren.png
522,10,10,ja,tips_522_05.png
522,10,11,ja,161015_avi_pick_tips01.png
522,10,12,ja,tit_10ren.png
522,10,13,ja,tit_10ren.png
522,10,14,ja,tit_10ren.png
522,10,15,ja,tips_522_05.png
522,10,16,ja,161015_avi_pick_tips01.png
522,10,17,ja,tit_10ren.png
522,10,18,ja,tit_10ren.png
522,10,19,ja,tit_10ren.png
522,10,20,ja,tips_522_05.png
522,10,21,ja,161015_avi_pick_tips01.png
522,10,22,ja,tit_10ren.png
522,10,23,ja,tit_10ren.png
522,10,24,ja,tit_10ren.png
522,10,25,ja,tips_522_05.png
522,10,26,ja,161015_avi_pick_tips01.png
522,10,27,ja,tit_10ren.png
522,10,28,ja,tit_10ren.png
522,10,29,ja,tit_10ren.png
522,10,30,ja,tips_522_05.png
522,10,31,ja,161015_avi_pick_tips01.png
522,10,32,ja,tit_10ren.png
522,10,33,ja,tit_10ren.png
522,10,34,ja,tit_10ren.png
522,10,35,ja,tips_522_05.png
522,10,36,ja,161015_avi_pick_tips01.png
522,10,37,ja,tit_10ren.png
522,10,38,ja,tit_10ren.png
522,10,39,ja,tit_10ren.png
522,10,40,ja,tips_522_05.png
522,10,41,ja,161015_avi_pick_tips01.png
522,10,42,ja,tit_10ren.png
522,10,43,ja,tit_10ren.png
522,10,44,ja,tit_10ren.png
522,10,45,ja,tips_522_05.png
522,10,46,ja,161015_avi_pick_tips01.png
522,10,47,ja,tit_10ren.png
522,10,48,ja,tit_10ren.png
522,10,49,ja,tit_10ren.png
522,10,50,ja,tips_522_05.png
523,1,0,ja,null
523,10,0,ja,tit_10ren.png
523,10,1,ja,161015_avi_pick_tips01.png
523,10,2,ja,tit_10ren.png
523,10,3,ja,tit_10ren.png
523,10,4,ja,tit_10ren.png
523,10,5,ja,tips_523_05.png
523,10,6,ja,161015_avi_pick_tips01.png
523,10,7,ja,tit_10ren.png
523,10,8,ja,tit_10ren.png
523,10,9,ja,tit_10ren.png
523,10,10,ja,tips_523_05.png
523,10,11,ja,161015_avi_pick_tips01.png
523,10,12,ja,tit_10ren.png
523,10,13,ja,tit_10ren.png
523,10,14,ja,tit_10ren.png
523,10,15,ja,tips_523_05.png
523,10,16,ja,161015_avi_pick_tips01.png
523,10,17,ja,tit_10ren.png
523,10,18,ja,tit_10ren.png
523,10,19,ja,tit_10ren.png
523,10,20,ja,tips_523_05.png
523,10,21,ja,161015_avi_pick_tips01.png
523,10,22,ja,tit_10ren.png
523,10,23,ja,tit_10ren.png
523,10,24,ja,tit_10ren.png
523,10,25,ja,tips_523_05.png
523,10,26,ja,161015_avi_pick_tips01.png
523,10,27,ja,tit_10ren.png
523,10,28,ja,tit_10ren.png
523,10,29,ja,tit_10ren.png
523,10,30,ja,tips_523_05.png
523,10,31,ja,161015_avi_pick_tips01.png
523,10,32,ja,tit_10ren.png
523,10,33,ja,tit_10ren.png
523,10,34,ja,tit_10ren.png
523,10,35,ja,tips_523_05.png
523,10,36,ja,161015_avi_pick_tips01.png
523,10,37,ja,tit_10ren.png
523,10,38,ja,tit_10ren.png
523,10,39,ja,tit_10ren.png
523,10,40,ja,tips_523_05.png
523,10,41,ja,161015_avi_pick_tips01.png
523,10,42,ja,tit_10ren.png
523,10,43,ja,tit_10ren.png
523,10,44,ja,tit_10ren.png
523,10,45,ja,tips_523_05.png
523,10,46,ja,161015_avi_pick_tips01.png
523,10,47,ja,tit_10ren.png
523,10,48,ja,tit_10ren.png
523,10,49,ja,tit_10ren.png
523,10,50,ja,tips_523_05.png
524,1,0,ja,null
524,10,0,ja,tips_r5_1.png
524,10,1,ja,tips_r5_1.png
524,10,2,ja,tips_r5_1.png
524,10,3,ja,tips_r5_1.png
524,10,4,ja,tips_r5_1.png
524,10,5,ja,170214_fefes03_tips05.png
524,10,6,ja,tips_r5_1.png
524,10,7,ja,tips_r5_1.png
524,10,8,ja,tips_r5_1.png
524,10,9,ja,tips_r5_1.png
524,10,10,ja,170214_fefes03_tips05.png
524,10,11,ja,tips_r5_1.png
524,10,12,ja,tips_r5_1.png
524,10,13,ja,tips_r5_1.png
524,10,14,ja,tips_r5_1.png
524,10,15,ja,170214_fefes03_tips05.png
524,10,16,ja,tips_r5_1.png
524,10,17,ja,tips_r5_1.png
524,10,18,ja,tips_r5_1.png
524,10,19,ja,tips_r5_1.png
524,10,20,ja,170214_fefes03_tips05.png
524,10,21,ja,tips_r5_1.png
524,10,22,ja,tips_r5_1.png
524,10,23,ja,tips_r5_1.png
524,10,24,ja,tips_r5_1.png
524,10,25,ja,170214_fefes03_tips05.png
524,10,26,ja,tips_r5_1.png
524,10,27,ja,tips_r5_1.png
524,10,28,ja,tips_r5_1.png
524,10,29,ja,tips_r5_1.png
524,10,30,ja,170214_fefes03_tips05.png
524,10,31,ja,tips_r5_1.png
524,10,32,ja,tips_r5_1.png
524,10,33,ja,tips_r5_1.png
524,10,34,ja,tips_r5_1.png
524,10,35,ja,170214_fefes03_tips05.png
524,10,36,ja,tips_r5_1.png
524,10,37,ja,tips_r5_1.png
524,10,38,ja,tips_r5_1.png
524,10,39,ja,tips_r5_1.png
524,10,40,ja,170214_fefes03_tips05.png
524,10,41,ja,tips_r5_1.png
524,10,42,ja,tips_r5_1.png
524,10,43,ja,tips_r5_1.png
524,10,44,ja,tips_r5_1.png
524,10,45,ja,170214_fefes03_tips05.png
524,10,46,ja,tips_r5_1.png
524,10,47,ja,tips_r5_1.png
524,10,48,ja,tips_r5_1.png
524,10,49,ja,tips_r5_1.png
524,10,50,ja,170214_fefes03_tips05.png
525,1,0,ja,null
525,10,0,ja,tips_r5_1.png
525,10,1,ja,tips_r5_1.png
525,10,2,ja,tips_r5_1.png
525,10,3,ja,tips_r5_1.png
525,10,4,ja,tips_r5_1.png
525,10,5,ja,170214_fefes03_tips05.png
525,10,6,ja,tips_r5_1.png
525,10,7,ja,tips_r5_1.png
525,10,8,ja,tips_r5_1.png
525,10,9,ja,tips_r5_1.png
525,10,10,ja,170214_fefes03_tips05.png
525,10,11,ja,tips_r5_1.png
525,10,12,ja,tips_r5_1.png
525,10,13,ja,tips_r5_1.png
525,10,14,ja,tips_r5_1.png
525,10,15,ja,170214_fefes03_tips05.png
525,10,16,ja,tips_r5_1.png
525,10,17,ja,tips_r5_1.png
525,10,18,ja,tips_r5_1.png
525,10,19,ja,tips_r5_1.png
525,10,20,ja,170214_fefes03_tips05.png
525,10,21,ja,tips_r5_1.png
525,10,22,ja,tips_r5_1.png
525,10,23,ja,tips_r5_1.png
525,10,24,ja,tips_r5_1.png
525,10,25,ja,170214_fefes03_tips05.png
525,10,26,ja,tips_r5_1.png
525,10,27,ja,tips_r5_1.png
525,10,28,ja,tips_r5_1.png
525,10,29,ja,tips_r5_1.png
525,10,30,ja,170214_fefes03_tips05.png
525,10,31,ja,tips_r5_1.png
525,10,32,ja,tips_r5_1.png
525,10,33,ja,tips_r5_1.png
525,10,34,ja,tips_r5_1.png
525,10,35,ja,170214_fefes03_tips05.png
525,10,36,ja,tips_r5_1.png
525,10,37,ja,tips_r5_1.png
525,10,38,ja,tips_r5_1.png
525,10,39,ja,tips_r5_1.png
525,10,40,ja,170214_fefes03_tips05.png
525,10,41,ja,tips_r5_1.png
525,10,42,ja,tips_r5_1.png
525,10,43,ja,tips_r5_1.png
525,10,44,ja,tips_r5_1.png
525,10,45,ja,170214_fefes03_tips05.png
525,10,46,ja,tips_r5_1.png
525,10,47,ja,tips_r5_1.png
525,10,48,ja,tips_r5_1.png
525,10,49,ja,tips_r5_1.png
525,10,50,ja,170214_fefes03_tips05.png
526,1,0,ja,null
526,10,0,ja,tips_r5_1.png
526,10,1,ja,tips_r5_1.png
526,10,2,ja,tips_r5_1.png
526,10,3,ja,tips_r5_1.png
526,10,4,ja,tips_r5_1.png
526,10,5,ja,170214_fefes03_tips05.png
526,10,6,ja,tips_r5_1.png
526,10,7,ja,tips_r5_1.png
526,10,8,ja,tips_r5_1.png
526,10,9,ja,tips_r5_1.png
526,10,10,ja,170214_fefes03_tips05.png
526,10,11,ja,tips_r5_1.png
526,10,12,ja,tips_r5_1.png
526,10,13,ja,tips_r5_1.png
526,10,14,ja,tips_r5_1.png
526,10,15,ja,170214_fefes03_tips05.png
526,10,16,ja,tips_r5_1.png
526,10,17,ja,tips_r5_1.png
526,10,18,ja,tips_r5_1.png
526,10,19,ja,tips_r5_1.png
526,10,20,ja,170214_fefes03_tips05.png
526,10,21,ja,tips_r5_1.png
526,10,22,ja,tips_r5_1.png
526,10,23,ja,tips_r5_1.png
526,10,24,ja,tips_r5_1.png
526,10,25,ja,170214_fefes03_tips05.png
526,10,26,ja,tips_r5_1.png
526,10,27,ja,tips_r5_1.png
526,10,28,ja,tips_r5_1.png
526,10,29,ja,tips_r5_1.png
526,10,30,ja,170214_fefes03_tips05.png
526,10,31,ja,tips_r5_1.png
526,10,32,ja,tips_r5_1.png
526,10,33,ja,tips_r5_1.png
526,10,34,ja,tips_r5_1.png
526,10,35,ja,170214_fefes03_tips05.png
526,10,36,ja,tips_r5_1.png
526,10,37,ja,tips_r5_1.png
526,10,38,ja,tips_r5_1.png
526,10,39,ja,tips_r5_1.png
526,10,40,ja,170214_fefes03_tips05.png
526,10,41,ja,tips_r5_1.png
526,10,42,ja,tips_r5_1.png
526,10,43,ja,tips_r5_1.png
526,10,44,ja,tips_r5_1.png
526,10,45,ja,170214_fefes03_tips05.png
526,10,46,ja,tips_r5_1.png
526,10,47,ja,tips_r5_1.png
526,10,48,ja,tips_r5_1.png
526,10,49,ja,tips_r5_1.png
526,10,50,ja,170214_fefes03_tips05.png
527,1,0,ja,null
527,10,0,ja,tit_10ren.png
527,10,1,ja,161015_avi_pick_tips01.png
527,10,2,ja,tit_10ren.png
527,10,3,ja,tit_10ren.png
527,10,4,ja,tit_10ren.png
527,10,5,ja,tips_527.png
527,10,6,ja,161015_avi_pick_tips01.png
527,10,7,ja,tit_10ren.png
527,10,8,ja,tit_10ren.png
527,10,9,ja,tit_10ren.png
527,10,10,ja,tips_527.png
527,10,11,ja,161015_avi_pick_tips01.png
527,10,12,ja,tit_10ren.png
527,10,13,ja,tit_10ren.png
527,10,14,ja,tit_10ren.png
527,10,15,ja,tips_527.png
527,10,16,ja,161015_avi_pick_tips01.png
527,10,17,ja,tit_10ren.png
527,10,18,ja,tit_10ren.png
527,10,19,ja,tit_10ren.png
527,10,20,ja,tips_527.png
527,10,21,ja,161015_avi_pick_tips01.png
527,10,22,ja,tit_10ren.png
527,10,23,ja,tit_10ren.png
527,10,24,ja,tit_10ren.png
527,10,25,ja,tips_527.png
527,10,26,ja,161015_avi_pick_tips01.png
527,10,27,ja,tit_10ren.png
527,10,28,ja,tit_10ren.png
527,10,29,ja,tit_10ren.png
527,10,30,ja,tips_527.png
527,10,31,ja,161015_avi_pick_tips01.png
527,10,32,ja,tit_10ren.png
527,10,33,ja,tit_10ren.png
527,10,34,ja,tit_10ren.png
527,10,35,ja,tips_527.png
527,10,36,ja,161015_avi_pick_tips01.png
527,10,37,ja,tit_10ren.png
527,10,38,ja,tit_10ren.png
527,10,39,ja,tit_10ren.png
527,10,40,ja,tips_527.png
527,10,41,ja,161015_avi_pick_tips01.png
527,10,42,ja,tit_10ren.png
527,10,43,ja,tit_10ren.png
527,10,44,ja,tit_10ren.png
527,10,45,ja,tips_527.png
527,10,46,ja,161015_avi_pick_tips01.png
527,10,47,ja,tit_10ren.png
527,10,48,ja,tit_10ren.png
527,10,49,ja,tit_10ren.png
527,10,50,ja,tips_527.png
528,1,0,ja,null
528,10,0,ja,tit_10ren.png
528,10,1,ja,tit_10ren.png
528,10,2,ja,tit_10ren.png
528,10,3,ja,tips_528.png
528,10,4,ja,tit_10ren.png
528,10,5,ja,tit_10ren.png
528,10,6,ja,tips_528.png
528,10,7,ja,tit_10ren.png
528,10,8,ja,tit_10ren.png
528,10,9,ja,tips_528.png
528,10,10,ja,tit_10ren.png
528,10,11,ja,tit_10ren.png
528,10,12,ja,tips_528.png
528,10,13,ja,tit_10ren.png
528,10,14,ja,tit_10ren.png
528,10,15,ja,tips_528.png
528,10,16,ja,tit_10ren.png
528,10,17,ja,tit_10ren.png
528,10,18,ja,tips_528.png
528,10,19,ja,tit_10ren.png
528,10,20,ja,tit_10ren.png
528,10,21,ja,tips_528.png
528,10,22,ja,tit_10ren.png
528,10,23,ja,tit_10ren.png
528,10,24,ja,tips_528.png
528,10,25,ja,tit_10ren.png
528,10,26,ja,tit_10ren.png
528,10,27,ja,tips_528.png
528,10,28,ja,tit_10ren.png
528,10,29,ja,tit_10ren.png
528,10,30,ja,tips_528.png
528,10,31,ja,tit_10ren.png
528,10,32,ja,tit_10ren.png
528,10,33,ja,tips_528.png
528,10,34,ja,tit_10ren.png
528,10,35,ja,tit_10ren.png
528,10,36,ja,tips_528.png
528,10,37,ja,tit_10ren.png
528,10,38,ja,tit_10ren.png
528,10,39,ja,tips_528.png
528,10,40,ja,tit_10ren.png
528,10,41,ja,tit_10ren.png
528,10,42,ja,tips_528.png
528,10,43,ja,tit_10ren.png
528,10,44,ja,tit_10ren.png
528,10,45,ja,tips_528.png
528,10,46,ja,tit_10ren.png
528,10,47,ja,tit_10ren.png
528,10,48,ja,tips_528.png
528,10,49,ja,tit_10ren.png
528,10,50,ja,tit_10ren.png
528,10,51,ja,tips_528.png
528,10,52,ja,tit_10ren.png
528,10,53,ja,tit_10ren.png
528,10,54,ja,tips_528.png
528,10,55,ja,tit_10ren.png
528,10,56,ja,tit_10ren.png
528,10,57,ja,tips_528.png
528,10,58,ja,tit_10ren.png
528,10,59,ja,tit_10ren.png
528,10,60,ja,tips_528.png
529,1,0,ja,null
529,10,0,ja,tips_529_r5over.png
529,10,1,ja,161015_avi_pick_tips01.png
529,10,2,ja,tips_529_r5over.png
529,10,3,ja,tips_529_r5over.png
529,10,4,ja,161015_avi_pick_tips01.png
529,10,5,ja,tips_529_r5over.png
529,10,6,ja,tips_529_r5over.png
529,10,7,ja,161015_avi_pick_tips01.png
529,10,8,ja,tips_529_r5over.png
529,10,9,ja,tips_529_r5over.png
529,10,10,ja,161015_avi_pick_tips01.png
529,10,11,ja,tips_529_r5over.png
529,10,12,ja,tips_529_r5over.png
529,10,13,ja,161015_avi_pick_tips01.png
529,10,14,ja,tips_529_r5over.png
529,10,15,ja,tips_529_r5over.png
529,10,16,ja,161015_avi_pick_tips01.png
529,10,17,ja,tips_529_r5over.png
529,10,18,ja,tips_529_r5over.png
529,10,19,ja,161015_avi_pick_tips01.png
529,10,20,ja,tips_529_r5over.png
529,10,21,ja,tips_529_r5over.png
529,10,22,ja,161015_avi_pick_tips01.png
529,10,23,ja,tips_529_r5over.png
529,10,24,ja,tips_529_r5over.png
529,10,25,ja,161015_avi_pick_tips01.png
529,10,26,ja,tips_529_r5over.png
529,10,27,ja,tips_529_r5over.png
529,10,28,ja,161015_avi_pick_tips01.png
530,1,0,ja,null
530,10,0,ja,tips_529_r5over.png
530,10,1,ja,161015_avi_pick_tips01.png
530,10,2,ja,tips_529_r5over.png
530,10,3,ja,tips_529_r5over.png
530,10,4,ja,161015_avi_pick_tips01.png
530,10,5,ja,tips_529_r5over.png
530,10,6,ja,tips_529_r5over.png
530,10,7,ja,161015_avi_pick_tips01.png
530,10,8,ja,tips_529_r5over.png
530,10,9,ja,tips_529_r5over.png
530,10,10,ja,161015_avi_pick_tips01.png
530,10,11,ja,tips_529_r5over.png
530,10,12,ja,tips_529_r5over.png
530,10,13,ja,161015_avi_pick_tips01.png
530,10,14,ja,tips_529_r5over.png
530,10,15,ja,tips_529_r5over.png
530,10,16,ja,161015_avi_pick_tips01.png
530,10,17,ja,tips_529_r5over.png
530,10,18,ja,tips_529_r5over.png
530,10,19,ja,161015_avi_pick_tips01.png
530,10,20,ja,tips_529_r5over.png
530,10,21,ja,tips_529_r5over.png
530,10,22,ja,161015_avi_pick_tips01.png
530,10,23,ja,tips_529_r5over.png
530,10,24,ja,tips_529_r5over.png
530,10,25,ja,161015_avi_pick_tips01.png
530,10,26,ja,tips_529_r5over.png
530,10,27,ja,tips_529_r5over.png
530,10,28,ja,161015_avi_pick_tips01.png
531,1,0,ja,tips_0222.png
532,1,1,ja,tit_single.png
532,1,0,ja,null
532,10,0,ja,tit_10ren.png
533,1,0,ja,tips_0223.png
534,1,0,ja,tips_0224.png
535,1,0,ja,tips_0225.png
536,1,0,ja,tips_0226.png
537,1,0,ja,tips_0227.png
538,1,0,ja,tips_0228_02.png
539,1,0,ja,tips_r4_over.png
539,10,0,ja,tips_r5_1.png
540,1,0,ja,tips_r4_over.png
540,10,0,ja,tips_r5_1.png
541,1,0,ja,tips_r4_over.png
541,10,0,ja,tips_r5_1.png
542,10,0,ja,tips_542_100.png
542,10,1,ja,tit_stepup188_01.png
542,10,2,ja,tit_stepup188_02.png
542,10,3,ja,tips_542_103.png
542,10,4,ja,tips_542_104.png
542,10,5,ja,tips_542_105.png
542,10,6,ja,tips_542_106.png
542,10,7,ja,tips_542_107.png
543,1,0,ja,null
544,1,0,ja,null
544,10,0,ja,tips_544_00.png
544,10,1,ja,161015_avi_pick_tips01.png
544,10,2,ja,tips_544_02.png
544,10,3,ja,tips_544_03.png
544,10,4,ja,tips_544_04.png
544,10,5,ja,tips_544_05.png
544,10,6,ja,161015_avi_pick_tips01.png
544,10,7,ja,tips_544_02.png
544,10,8,ja,tips_544_03.png
544,10,9,ja,tips_544_04.png
544,10,10,ja,tips_544_05.png
544,10,11,ja,161015_avi_pick_tips01.png
544,10,12,ja,tips_544_02.png
544,10,13,ja,tips_544_03.png
544,10,14,ja,tips_544_04.png
544,10,15,ja,tips_544_05.png
544,10,16,ja,161015_avi_pick_tips01.png
544,10,17,ja,tips_544_02.png
544,10,18,ja,tips_544_03.png
544,10,19,ja,tips_544_04.png
544,10,20,ja,tips_544_05.png
544,10,21,ja,161015_avi_pick_tips01.png
544,10,22,ja,tips_544_02.png
544,10,23,ja,tips_544_03.png
544,10,24,ja,tips_544_04.png
544,10,25,ja,tips_544_05.png
544,10,26,ja,161015_avi_pick_tips01.png
544,10,27,ja,tips_544_02.png
544,10,28,ja,tips_544_03.png
544,10,29,ja,tips_544_04.png
544,10,30,ja,tips_544_05.png
544,10,31,ja,161015_avi_pick_tips01.png
544,10,32,ja,tips_544_02.png
544,10,33,ja,tips_544_03.png
544,10,34,ja,tips_544_04.png
544,10,35,ja,tips_544_05.png
544,10,36,ja,161015_avi_pick_tips01.png
544,10,37,ja,tips_544_02.png
544,10,38,ja,tips_544_03.png
544,10,39,ja,tips_544_04.png
544,10,40,ja,tips_544_05.png
544,10,41,ja,161015_avi_pick_tips01.png
544,10,42,ja,tips_544_02.png
544,10,43,ja,tips_544_03.png
544,10,44,ja,tips_544_04.png
544,10,45,ja,tips_544_05.png
544,10,46,ja,161015_avi_pick_tips01.png
544,10,47,ja,tips_544_02.png
544,10,48,ja,tips_544_03.png
544,10,49,ja,tips_544_04.png
544,10,50,ja,tips_544_05.png
545,1,0,ja,null
545,10,0,ja,tit_10ren.png
545,10,1,ja,tit_10ren.png
545,10,2,ja,tit_10ren.png
545,10,3,ja,tips_545_03.png
545,10,4,ja,tit_10ren.png
545,10,5,ja,tit_10ren.png
545,10,6,ja,tips_545_03.png
545,10,7,ja,tit_10ren.png
545,10,8,ja,tit_10ren.png
545,10,9,ja,tips_545_03.png
545,10,10,ja,tit_10ren.png
545,10,11,ja,tit_10ren.png
545,10,12,ja,tips_545_03.png
545,10,13,ja,tit_10ren.png
545,10,14,ja,tit_10ren.png
545,10,15,ja,tips_545_03.png
545,10,16,ja,tit_10ren.png
545,10,17,ja,tit_10ren.png
545,10,18,ja,tips_545_03.png
545,10,19,ja,tit_10ren.png
545,10,20,ja,tit_10ren.png
545,10,21,ja,tips_545_03.png
545,10,22,ja,tit_10ren.png
545,10,23,ja,tit_10ren.png
545,10,24,ja,tips_545_03.png
545,10,25,ja,tit_10ren.png
545,10,26,ja,tit_10ren.png
545,10,27,ja,tips_545_03.png
545,10,28,ja,tit_10ren.png
545,10,29,ja,tit_10ren.png
545,10,30,ja,tips_545_03.png
546,1,0,ja,null
546,10,0,ja,tit_10ren.png
546,10,1,ja,161015_avi_pick_tips01.png
546,10,2,ja,tit_10ren.png
546,10,3,ja,tit_10ren.png
546,10,4,ja,tit_10ren.png
546,10,5,ja,tips_546_05.png
546,10,6,ja,161015_avi_pick_tips01.png
546,10,7,ja,tit_10ren.png
546,10,8,ja,tit_10ren.png
546,10,9,ja,tit_10ren.png
546,10,10,ja,tips_546_05.png
546,10,11,ja,161015_avi_pick_tips01.png
546,10,12,ja,tit_10ren.png
546,10,13,ja,tit_10ren.png
546,10,14,ja,tit_10ren.png
546,10,15,ja,tips_546_05.png
546,10,16,ja,161015_avi_pick_tips01.png
546,10,17,ja,tit_10ren.png
546,10,18,ja,tit_10ren.png
546,10,19,ja,tit_10ren.png
546,10,20,ja,tips_546_05.png
546,10,21,ja,161015_avi_pick_tips01.png
546,10,22,ja,tit_10ren.png
546,10,23,ja,tit_10ren.png
546,10,24,ja,tit_10ren.png
546,10,25,ja,tips_546_05.png
546,10,26,ja,161015_avi_pick_tips01.png
546,10,27,ja,tit_10ren.png
546,10,28,ja,tit_10ren.png
546,10,29,ja,tit_10ren.png
546,10,30,ja,tips_546_05.png
546,10,31,ja,161015_avi_pick_tips01.png
546,10,32,ja,tit_10ren.png
546,10,33,ja,tit_10ren.png
546,10,34,ja,tit_10ren.png
546,10,35,ja,tips_546_05.png
546,10,36,ja,161015_avi_pick_tips01.png
546,10,37,ja,tit_10ren.png
546,10,38,ja,tit_10ren.png
546,10,39,ja,tit_10ren.png
546,10,40,ja,tips_546_05.png
546,10,41,ja,161015_avi_pick_tips01.png
546,10,42,ja,tit_10ren.png
546,10,43,ja,tit_10ren.png
546,10,44,ja,tit_10ren.png
546,10,45,ja,tips_546_05.png
546,10,46,ja,161015_avi_pick_tips01.png
546,10,47,ja,tit_10ren.png
