gacha_element_id,gacha_pattern,draw_time,draw_count,use_item,draw_cost,select_table_no,bonus_table_no,settle_table_no,settle_count,unsettle_rarity,memo,campaign_image
307,1,0,1,polygon,5,3071,null,null,0,null,null,null
307,10,1,10,polygon,25,3070,null,null,0,null,null,tit_10ren_25poly.png
307,10,0,10,polygon,50,3070,null,null,0,null,null,tit_10ren.png
308,10,1,1,polygon,1,3081,null,null,0,null,null,tit_stepup188_01.png
308,10,2,3,polygon,9,3081,null,null,0,null,null,tit_stepup188_02.png
308,10,3,10,polygon,35,3083,null,3083,1,null,null,tit_10ren_r5blue.png
308,10,4,10,polygon,50,3084,3080,null,0,null,null,tit_stepup308_04.png
308,10,5,10,polygon,50,3085,3081,null,0,null,null,tit_stepup308_05.png
308,10,0,10,polygon,50,3086,null,null,0,null,null,tit_stepup308_06.png
309,10,1,5,polygon,25,3090,null,3093,1,null,null,tit_10renyoukai.png
309,10,0,5,polygon,25,3090,null,3093,1,null,null,tit_10renyoukai.png
310,1,1,1,polygon,5,3100,null,null,0,null,null,tit_single.png
310,1,0,1,polygon,5,3101,null,null,0,null,null,null
310,10,0,10,polygon,50,3100,null,null,0,null,null,tit_10ren.png
311,1,0,1,polygon,5,3111,null,null,0,null,null,null
311,10,1,10,polygon,15,3110,null,null,0,null,null,tit_10ren_15poly.png
311,10,2,10,polygon,25,3110,null,null,0,null,null,tit_10ren_25poly.png
311,10,0,10,polygon,50,3110,null,null,0,null,null,tit_10ren.png
312,10,1,1,polygon,1,3121,null,null,0,null,null,tit_stepup_01.png
312,10,2,1,polygon,2,3122,null,null,0,null,null,tit_stepup_02.png
312,10,3,1,polygon,5,3123,null,null,0,null,null,tit_stepup_03.png
312,10,4,5,polygon,15,3124,3121,null,0,null,null,tit_stepup_04master.png
312,10,5,5,polygon,25,3125,null,3127,1,null,null,tit_stepup_05.png
312,10,6,10,polygon,50,3126,null,3128,1,null,null,tit_stepup_06.png
312,10,7,1,polygon,1,3121,null,null,0,null,null,tit_stepup_01.png
312,10,8,1,polygon,2,3122,null,null,0,null,null,tit_stepup_02.png
312,10,9,1,polygon,5,3123,null,null,0,null,null,tit_stepup_03.png
312,10,10,5,polygon,15,3124,3121,null,0,null,null,tit_stepup_04master.png
312,10,11,5,polygon,25,3125,null,3127,1,null,null,tit_stepup_05.png
312,10,12,10,polygon,50,3126,null,3128,1,null,null,tit_stepup_06.png
312,10,13,1,polygon,1,3121,null,null,0,null,null,tit_stepup_01.png
312,10,14,1,polygon,2,3122,null,null,0,null,null,tit_stepup_02.png
312,10,15,1,polygon,5,3123,null,null,0,null,null,tit_stepup_03.png
312,10,16,5,polygon,15,3124,3121,null,0,null,null,tit_stepup_04master.png
312,10,17,5,polygon,25,3125,null,3127,1,null,null,tit_stepup_05.png
312,10,18,10,polygon,50,3126,null,3128,1,null,null,tit_stepup_06.png
312,10,19,1,polygon,1,3121,null,null,0,null,null,tit_stepup_01.png
312,10,20,1,polygon,2,3122,null,null,0,null,null,tit_stepup_02.png
312,10,21,1,polygon,5,3123,null,null,0,null,null,tit_stepup_03.png
312,10,22,5,polygon,15,3124,3121,null,0,null,null,tit_stepup_04master.png
312,10,23,5,polygon,25,3125,null,3127,1,null,null,tit_stepup_05.png
312,10,24,10,polygon,50,3126,null,3128,1,null,null,tit_stepup_06.png
312,10,25,1,polygon,1,3121,null,null,0,null,null,tit_stepup_01.png
312,10,26,1,polygon,2,3122,null,null,0,null,null,tit_stepup_02.png
312,10,27,1,polygon,5,3123,null,null,0,null,null,tit_stepup_03.png
312,10,28,5,polygon,15,3124,3121,null,0,null,null,tit_stepup_04master.png
312,10,29,5,polygon,25,3125,null,3027,1,null,null,tit_stepup_05.png
312,10,30,10,polygon,50,3126,null,3028,1,null,null,tit_stepup_06.png
312,10,0,10,polygon,50,3120,null,null,0,null,null,tit_stepup_99.png
313,1,0,1,polygon,5,313010,null,null,0,null,null,null
313,10,1,10,polygon,25,313101,null,null,0,null,null,colorfull_tips01.png
313,10,0,10,polygon,50,313100,null,null,0,null,null,colorfull_tips02.png
314,1,0,1,polygon,5,314010,null,null,0,null,null,null
314,10,1,10,polygon,25,314101,null,null,0,null,null,colorfull_tips01.png
314,10,0,10,polygon,50,314100,null,null,0,null,null,colorfull_tips02.png
315,1,0,1,polygon,5,315010,null,null,0,null,null,null
315,10,1,10,polygon,15,315100,null,null,0,null,null,tit_10ren_15poly.png
315,10,2,10,polygon,25,315100,null,null,0,null,null,tit_10ren_25poly.png
315,10,0,10,polygon,50,315100,null,null,0,null,null,tit_10ren.png
316,1,1,1,polygon,5,316000,null,null,0,null,null,r4_tips.png
316,1,0,1,polygon,5,316000,null,null,0,null,null,r4_tips.png
316,10,1,10,polygon,50,316000,null,316999,1,null,null,tit_10ren_fukubukuro.png
316,10,0,10,polygon,50,316000,null,316999,1,null,null,tit_10ren_fukubukuro.png
317,1,1,1,polygon,5,317000,null,null,0,null,null,r4_tips.png
317,1,0,1,polygon,5,317000,null,null,0,null,null,r4_tips.png
317,10,1,10,polygon,50,317000,null,317999,1,null,null,tit_10ren_fukubukuro.png
317,10,0,10,polygon,50,317000,null,317999,1,null,null,tit_10ren_fukubukuro.png
318,10,1,5,polygon,15,318100,null,null,0,null,null,160402_haru_tips01.png
318,10,0,5,polygon,25,318100,null,null,0,null,null,160402_haru_tips02.png
319,10,1,10,polygon,30,319100,null,319999,1,null,null,160404_nihon_tips01.png
319,10,0,10,polygon,50,319100,null,319999,2,null,null,160404_nihon_tips02.png
320,1,1,1,polygon,5,320100,null,null,0,null,null,tit_single.png
320,1,0,1,polygon,5,320010,null,null,0,null,null,null
320,10,0,10,polygon,50,320100,null,null,0,null,null,tit_10ren.png
321,10,1,1,polygon,3,321101,null,null,0,null,null,tips_stepup_01.png
321,10,2,3,polygon,9,321102,null,null,0,null,null,tips_stepup_02.png
321,10,3,5,polygon,25,321103,null,321103,2,null,null,tips_stepup_03.png
321,10,4,10,polygon,25,321104,null,null,0,null,null,tips_stepup_04.png
321,10,5,10,polygon,50,321105,null,321105,1,null,null,tips_stepup_05.png
321,10,6,1,polygon,3,321101,null,null,0,null,null,tips_stepup_01.png
321,10,7,3,polygon,9,321102,null,null,0,null,null,tips_stepup_02.png
321,10,8,5,polygon,25,321103,null,321103,2,null,null,tips_stepup_03.png
321,10,9,10,polygon,25,321104,null,null,0,null,null,tips_stepup_04.png
321,10,10,10,polygon,50,321105,null,321105,1,null,null,tips_stepup_05.png
321,10,11,1,polygon,3,321101,null,null,0,null,null,tips_stepup_01.png
321,10,12,3,polygon,9,321102,null,null,0,null,null,tips_stepup_02.png
321,10,13,5,polygon,25,321103,null,321103,2,null,null,tips_stepup_03.png
321,10,14,10,polygon,25,321104,null,null,0,null,null,tips_stepup_04.png
321,10,15,10,polygon,50,321105,null,321105,1,null,null,tips_stepup_05.png
321,10,0,10,polygon,50,320100,null,null,0,null,null,tit_stepup_99.png
322,1,0,1,polygon,5,322010,null,null,0,null,null,null
322,10,1,10,polygon,15,322100,null,null,0,null,null,tit_10ren_15poly.png
322,10,2,10,polygon,25,322100,null,null,0,null,null,tit_10ren_25poly.png
322,10,0,10,polygon,50,322100,null,null,0,null,null,tit_10ren.png
323,1,0,1,polygon,5,323010,null,null,0,null,null,null
323,10,0,10,polygon,50,323100,null,323100,1,null,null,tit_10ren_r5yellow.png
324,1,0,1,polygon,5,324010,null,null,0,null,null,null
324,10,1,10,polygon,25,324100,null,null,0,null,null,tit_10ren_25poly.png
324,10,0,10,polygon,50,324100,null,null,0,null,null,tit_10ren.png
325,10,1,1,polygon,1,325101,null,null,0,null,null,tit_stepup188_01.png
325,10,2,3,polygon,9,325101,null,null,0,null,null,tit_stepup188_02.png
325,10,3,10,polygon,35,325103,null,325103,1,null,null,tips_stepup325_03.png
325,10,4,10,polygon,50,325104,3250,null,0,null,null,tips_stepup325_04.png
325,10,5,10,polygon,50,325105,3251,null,0,null,null,tips_stepup325_05.png
325,10,0,10,polygon,50,325100,null,null,0,null,null,tips_stepup325_06.png
326,10,1,5,polygon,25,326100,null,326100,1,null,null,tit_10renyoukai.png
326,10,0,5,polygon,25,326100,null,326100,1,null,null,tit_10renyoukai.png
327,1,1,1,polygon,5,327100,null,null,0,null,null,tit_single.png
327,1,0,1,polygon,5,327010,null,null,0,null,null,null
327,10,0,10,polygon,50,327100,null,null,0,null,null,tit_10ren.png
328,1,0,1,polygon,5,328010,null,null,0,null,null,null
328,10,0,10,polygon,50,328100,null,328100,1,null,null,tit_10ren_r5blue.png
329,1,0,1,polygon,5,329010,null,null,0,null,null,null
329,10,1,10,polygon,25,329100,null,null,0,null,null,tit_10ren_25poly.png
329,10,0,10,polygon,50,329100,null,null,0,null,null,tit_10ren.png
330,10,1,1,polygon,1,330101,null,null,0,null,null,tit_stepup188_01.png
330,10,2,3,polygon,9,330101,null,null,0,null,null,tit_miku_stepup_02.png
330,10,3,10,polygon,35,330101,null,330103,1,null,null,tips_drrA_stepup_03.png
330,10,4,10,polygon,50,330104,null,null,0,null,null,tips_drrA_stepup_04.png
330,10,5,10,polygon,50,330105,null,null,0,null,null,tips_drrA_stepup_05.png
330,10,0,10,polygon,50,330100,null,null,0,null,null,tips_drrA_stepup_07.png
331,10,1,1,polygon,1,331101,null,null,0,null,null,tit_stepup188_01.png
331,10,2,3,polygon,9,331101,null,null,0,null,null,tit_miku_stepup_02.png
331,10,3,10,polygon,35,331101,null,331103,1,null,null,tips_drrB_stepup_03.png
331,10,4,10,polygon,50,331104,null,null,0,null,null,tips_drrB_stepup_04.png
331,10,5,10,polygon,50,331105,null,null,0,null,null,tips_drrB_stepup_05.png
331,10,0,10,polygon,50,331100,null,null,0,null,null,tips_drrB_stepup_07.png
332,1,1,1,polygon,5,332010,null,null,0,null,null,r4_tips.png
332,1,0,1,polygon,5,332010,null,null,0,null,null,r4_tips.png
332,10,1,10,polygon,50,332100,null,332100,1,null,null,tit_10ren_fukubukuro.png
332,10,0,10,polygon,50,332100,null,332100,1,null,null,tit_10ren_fukubukuro.png
333,1,1,1,polygon,5,333010,null,null,0,null,null,r4_tips.png
333,1,0,1,polygon,5,333010,null,null,0,null,null,r4_tips.png
333,10,1,10,polygon,50,333100,null,333100,1,null,null,tit_10ren_fukubukuro.png
333,10,0,10,polygon,50,333100,null,333100,1,null,null,tit_10ren_fukubukuro.png
334,10,1,5,polygon,25,334100,334101,null,0,null,null,tips_hampty_step1.png
334,10,0,5,polygon,25,334100,null,null,0,null,null,null
335,10,1,1,polygon,3,335101,null,null,0,null,null,tips_stepup_01.png
335,10,2,3,polygon,9,335101,null,null,0,null,null,tips_stepup_02.png
335,10,3,5,polygon,25,335101,335103,null,0,null,null,tips_stepup_03_R6.png
335,10,4,10,polygon,25,335104,null,null,0,null,null,tips_stepup_04.png
335,10,5,10,polygon,50,335104,null,335104,1,null,null,tips_stepup_05_R6.png
335,10,0,10,polygon,50,335100,null,null,0,null,null,tit_stepup_99.png
5000,1,0,1,ticket_R6_50p,1,5000,null,null,0,null,null,null
336,10,0,5,polygon,25,336100,null,336100,1,null,null,tit_10renyoukai.png
337,1,1,1,polygon,5,337100,null,null,0,null,null,tit_single.png
337,1,0,1,polygon,5,337010,null,null,0,null,null,null
337,10,0,10,polygon,50,337100,null,null,0,null,null,tit_10ren.png
338,10,0,10,polygon,50,338100,null,338100,1,null,null,tit_cm01.png
339,1,0,1,polygon,5,339010,null,null,0,null,null,null
339,10,1,10,polygon,25,339100,null,null,0,null,null,tit_10ren_25poly.png
339,10,0,10,polygon,50,339100,null,null,0,null,null,tit_10ren.png
340,1,0,1,polygon,5,340100,null,null,0,null,null,r4_tips.png
340,10,0,10,polygon,50,340100,null,340100,1,null,null,tit_10ren_fukubukuro.png
341,1,0,1,polygon,5,341100,null,null,0,null,null,r4_tips.png
341,10,0,10,polygon,50,341100,null,341100,1,null,null,tit_10ren_fukubukuro.png
342,1,0,1,polygon,5,342100,null,null,0,null,null,r4_tips.png
342,10,0,10,polygon,50,342100,null,342100,1,null,null,tit_10ren_fukubukuro.png
343,1,0,1,polygon,5,343100,null,null,0,null,null,r4_tips.png
343,10,0,10,polygon,50,343100,null,343100,1,null,null,tit_10ren_fukubukuro.png
344,1,0,1,polygon,5,344100,null,null,0,null,null,r4_tips.png
344,10,0,10,polygon,50,344100,null,344100,1,null,null,tit_10ren_fukubukuro.png
345,1,0,1,polygon,5,345100,null,null,0,null,null,r4_tips.png
345,10,0,10,polygon,50,345100,null,345100,1,null,null,tit_10ren_fukubukuro.png
346,10,0,5,polygon,25,346100,null,346100,1,null,null,tit_10renyoukai.png
347,1,1,1,polygon,5,347100,null,null,0,null,null,tit_single.png
347,1,0,1,polygon,5,347010,null,null,0,null,null,null
347,10,0,10,polygon,50,347100,null,null,0,null,null,tit_10ren.png
348,1,0,1,polygon,5,348010,null,null,0,null,null,null
348,10,1,10,polygon,25,348100,null,null,0,null,null,tit_10ren_25poly.png
348,10,0,10,polygon,50,348100,null,null,0,null,null,tit_10ren.png
349,10,1,1,polygon,1,349101,null,null,0,null,null,tit_stepup188_01.png
349,10,2,3,polygon,9,349101,null,null,0,null,null,tit_stepup188_02.png
349,10,3,10,polygon,35,349103,null,349103,1,null,null,tit_stepup188_03.png
349,10,4,10,polygon,50,349104,349104,null,0,null,null,tit_stepup349_04.png
349,10,5,10,polygon,50,349105,349105,null,0,null,null,tit_stepup349_05.png
349,10,0,10,polygon,50,349100,null,null,0,null,null,tit_stepup349_06.png
350,1,0,1,polygon,5,350100,null,null,0,null,null,r4_tips.png
350,10,0,10,polygon,50,350100,null,350100,1,null,null,tit_10ren_fukubukuro.png
351,10,1,1,polygon,3,351101,351101,null,0,null,null,tit_stepup351_01.png
351,10,2,3,polygon,9,351101,351102,null,0,null,null,tit_stepup351_02.png
351,10,3,5,polygon,25,351101,351103,null,0,null,null,tit_stepup351_03.png
351,10,4,5,polygon,25,351101,351104,null,0,null,null,tit_stepup351_04.png
351,10,0,10,polygon,50,351100,null,351100,1,null,null,tit_stepup351_05.png
352,10,1,1,polygon,1,352101,null,null,0,null,null,tit_stepup188_01.png
352,10,2,3,polygon,9,352101,null,null,0,null,null,tit_stepup188_02.png
352,10,3,10,polygon,35,352103,null,352103,1,null,null,tit_stepup352_03.png
352,10,4,10,polygon,50,352104,352104,null,0,null,null,tit_stepup352_04.png
352,10,5,10,polygon,50,352105,352105,null,0,null,null,tit_stepup352_05.png
352,10,6,10,polygon,50,352100,null,null,0,null,null,tit_stepup352_06.png
352,10,0,10,polygon,50,352100,null,null,0,null,null,tit_stepup352_00.png
353,10,0,5,polygon,25,353100,353100,null,0,null,null,tit_hampty353.png
354,1,0,1,polygon,5,354010,null,null,0,null,null,null
354,10,1,10,polygon,25,354100,null,null,0,null,null,tit_10ren_25poly.png
354,10,0,10,polygon,50,354100,null,null,0,null,null,tit_10ren.png
355,1,0,1,polygon,5,355010,null,null,0,null,null,null
355,10,0,5,polygon,25,355100,null,355100,1,null,null,tit_sanrio_25poly.png
356,1,0,1,polygon,5,356010,null,null,0,null,null,null
356,10,0,10,polygon,50,356100,null,356100,1,null,null,tit_10ren_r5rg.png
357,1,0,1,polygon,5,357010,null,null,0,null,null,null
357,10,0,5,polygon,25,357100,null,357100,1,null,null,tit_sanrio_25poly.png
358,1,0,1,polygon,5,358100,null,null,0,null,null,r4_tips.png
358,10,0,10,polygon,50,358100,null,358100,1,null,null,tit_10ren_fukubukuro.png
359,1,0,1,polygon,5,359010,null,null,0,null,null,null
359,10,0,10,polygon,50,359100,null,359100,1,null,null,tit_10ren_r5by.png
360,10,0,5,polygon,25,360010,null,360100,1,null,null,tit_10renyoukai.png
361,1,1,1,polygon,5,361100,null,null,0,null,null,tit_single.png
361,1,0,1,polygon,5,361010,null,null,0,null,null,null
361,10,0,10,polygon,50,361100,null,null,0,null,null,tit_10ren.png
362,1,0,1,polygon,5,362100,null,null,0,null,null,r4_tips.png
362,10,0,10,polygon,50,362100,null,362100,1,null,null,tit_10ren_fukubukuro.png
363,1,0,1,polygon,5,363010,null,null,0,null,null,null
363,10,1,10,polygon,25,363100,null,363100,1,null,null,tit_10ren_25poly.png
363,10,0,10,polygon,50,363100,null,363100,1,null,null,tit_10ren_settle_new.png
364,1,1,1,polygon,5,364100,null,null,0,null,null,tit_single.png
364,1,0,1,polygon,5,364010,null,null,0,null,null,null
364,10,0,10,polygon,50,364100,null,null,0,null,null,tit_10ren.png
365,10,1,1,polygon,1,365101,null,null,0,null,null,tit_stepup188_01.png
365,10,2,3,polygon,9,365101,null,null,0,null,null,tit_stepup188_02.png
365,10,3,10,polygon,35,365103,null,365103,1,null,null,tit_stepup365_03.png
365,10,4,10,polygon,50,365104,365104,null,0,null,null,tit_stepup365_04.png
365,10,5,10,polygon,50,365105,365105,null,0,null,null,tit_stepup365_05.png
365,10,6,10,polygon,50,365100,null,null,0,null,null,tit_stepup365_06.png
365,10,0,10,polygon,50,365100,null,null,0,null,null,tit_stepup365_00.png
366,10,1,1,polygon,3,366101,null,null,0,null,null,tips_stepup_01.png
366,10,2,3,polygon,9,366101,null,null,0,null,null,tips_stepup_02.png
366,10,3,5,polygon,25,366101,366103,null,0,null,null,tips_stepup366_03.png
366,10,4,10,polygon,25,366104,null,null,0,null,null,tips_stepup_04.png
366,10,5,10,polygon,50,366104,null,366105,1,null,null,tips_stepup_05_R6.png
366,10,6,1,polygon,3,366101,null,null,0,null,null,tips_stepup_01.png
366,10,7,3,polygon,9,366101,null,null,0,null,null,tips_stepup_02.png
366,10,8,5,polygon,25,366101,366103,null,0,null,null,tips_stepup366_03.png
366,10,9,10,polygon,25,366104,null,null,0,null,null,tips_stepup_04.png
366,10,10,10,polygon,50,366104,null,366105,1,null,null,tips_stepup_05_R6.png
366,10,11,1,polygon,3,366101,null,null,0,null,null,tips_stepup_01.png
366,10,12,3,polygon,9,366101,null,null,0,null,null,tips_stepup_02.png
366,10,13,5,polygon,25,366101,366103,null,0,null,null,tips_stepup366_03.png
366,10,14,10,polygon,25,366104,null,null,0,null,null,tips_stepup_04.png
366,10,15,10,polygon,50,366104,null,366105,1,null,null,tips_stepup_05_R6.png
366,10,0,10,polygon,50,366100,null,null,0,null,null,tit_stepup_99.png
367,10,1,1,polygon,1,367101,null,null,0,null,null,tit_stepup188_01.png
367,10,2,3,polygon,9,367101,null,null,0,null,null,tit_stepup188_02.png
367,10,3,10,polygon,35,367103,null,367103,1,null,null,tips_stepup367_03.png
367,10,4,10,polygon,50,367104,367104,null,0,null,null,tips_stepup367_04.png
367,10,5,10,polygon,50,367105,367105,null,0,null,null,tips_stepup367_05.png
367,10,6,10,polygon,50,367100,null,null,0,null,null,tips_stepup367_06.png
367,10,0,10,polygon,50,367100,null,null,0,null,null,tips_stepup367_00.png
368,10,1,1,polygon,3,368101,368101,null,0,null,null,tips_stepup368_01.png
368,10,2,3,polygon,9,368101,368102,null,0,null,null,tips_stepup368_02.png
368,10,3,5,polygon,25,368101,368103,null,0,null,null,tips_stepup368_03.png
368,10,4,5,polygon,25,368101,368104,null,0,null,null,tips_stepup368_04.png
368,10,0,10,polygon,50,368100,null,368100,2,null,null,tips_stepup368_05.png
369,1,0,1,polygon,5,369010,null,null,0,null,null,null
369,10,0,10,polygon,50,369100,null,369100,1,null,null,tips_choukakusei.png
370,1,0,1,polygon,5,370010,null,null,0,null,null,null
370,10,0,10,polygon,50,370100,null,null,0,null,null,r4_tips.png
371,1,0,1,polygon,5,371100,null,null,0,null,null,r4_tips.png
371,10,0,10,polygon,50,371100,null,371100,1,null,null,tips_r5over.png
372,1,0,1,polygon,5,372100,null,null,0,null,null,r4_tips.png
372,10,0,10,polygon,50,372100,null,372100,1,null,null,tips_r5over.png
373,1,0,1,polygon,5,373010,null,null,0,null,null,null
373,10,1,10,polygon,25,373100,null,null,0,null,null,tit_10ren_25poly.png
373,10,0,10,polygon,50,373100,null,null,0,null,null,tit_10ren.png
374,1,0,1,polygon,5,374010,null,null,0,null,null,null
374,10,1,10,polygon,25,374100,null,null,0,null,null,tit_10ren_25poly.png
374,10,0,10,polygon,50,374100,null,null,0,null,null,tit_10ren.png
375,1,0,1,polygon,5,375010,null,null,0,null,null,null
375,10,1,10,polygon,25,375100,null,null,0,null,null,tit_10ren_25poly.png
375,10,0,10,polygon,50,375100,null,null,0,null,null,tit_10ren.png
376,1,0,1,polygon,5,376010,null,null,0,null,null,null
376,10,1,10,polygon,25,376100,null,null,0,null,null,tit_10ren_25poly.png
376,10,0,10,polygon,50,376100,null,null,0,null,null,tit_10ren.png
377,10,1,1,polygon,1,377101,null,null,0,null,null,tit_stepup188_01.png
377,10,2,3,polygon,9,377101,null,null,0,null,null,tit_stepup188_02.png
377,10,3,10,polygon,35,377103,null,377103,1,null,null,tips_stepup325_03.png
377,10,4,10,polygon,50,377104,377104,null,0,null,null,tips_stepup325_04.png
377,10,5,10,polygon,50,377105,377105,null,0,null,null,tips_stepup325_05.png
377,10,6,10,polygon,50,377100,null,null,0,null,null,tips_stepup325_06.png
377,10,0,10,polygon,50,377100,null,null,0,null,null,tips_stepup325_06.png
378,1,0,1,polygon,5,378100,null,null,0,null,null,r4_tips.png
378,10,0,10,polygon,50,378100,null,378100,1,null,null,tit_10ren_fukubukuro.png
379,1,0,1,polygon,5,379010,null,null,0,null,null,null
379,10,1,10,polygon,25,379100,null,379100,1,null,null,tit_10ren_25poly.png
379,10,0,10,polygon,50,379100,null,379100,1,null,null,tit_10ren_settle_new.png
380,1,1,1,polygon,5,380100,null,null,0,null,null,tit_single.png
380,1,0,1,polygon,5,380010,null,null,0,null,null,null
380,10,0,10,polygon,50,380100,null,null,0,null,null,tit_10ren.png
381,1,0,1,polygon,5,381010,null,null,0,null,null,null
381,10,1,10,polygon,25,381100,null,null,0,null,null,tit_10ren_25poly.png
381,10,0,10,polygon,50,381100,null,null,0,null,null,tit_10ren.png
382,1,0,1,polygon,5,382010,null,null,0,null,null,null
382,10,1,10,polygon,50,382100,null,null,0,null,null,tips_10ren382_01.png
382,10,2,10,polygon,50,382100,null,null,0,null,null,tips_10ren382_02.png
382,10,3,10,polygon,50,382100,null,null,0,null,null,tips_10ren382_03.png
